"","county","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date","PopDensity","Poverty_Estimate","Poverty_Percent","Median_Household_Income","State","Pop_Estimate","Rural_urban_Continuum_Code_2013","Urban_Influence_Code_2013","Total_age65plus","PopDensity_per_square_mile_of_land_area","HouseDensity.per.square.mile.of.land.area","ICU_Beds","elder_ratio","new_casesrate","PopCode"
"10270","Placer",19214,222,40,0,"2021-02-13",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.01742596318444,"1"
"10271","Placer",19313,222,99,0,"2021-02-14",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.51812925888149,"1"
"10272","Placer",19361,222,48,0,"2021-02-15",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.22091115582133,"1"
"10273","Placer",19367,223,6,1,"2021-02-16",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.152613894477666,"1"
"10274","Placer",19405,223,38,0,"2021-02-17",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.966554665025219,"1"
"10275","Placer",19429,229,24,6,"2021-02-18",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.610455577910665,"1"
"10276","Placer",19457,229,28,0,"2021-02-19",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.712198174229109,"1"
"10277","Placer",19509,229,52,0,"2021-02-20",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.32265375213977,"1"
"10278","Placer",19553,229,44,0,"2021-02-21",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.11916855950289,"1"
"10279","Placer",19587,229,34,0,"2021-02-22",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.864812068706775,"1"
"10280","Placer",548,10,23,0,"2020-06-24",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.585019928831054,"1"
"10281","Placer",578,10,30,0,"2020-06-25",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.763069472388331,"1"
"10282","Placer",589,11,11,1,"2020-06-26",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.279792139875721,"1"
"10283","Placer",591,11,2,0,"2020-06-27",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10284","Placer",17263,173,69,0,"2021-01-18",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.75505978649316,"1"
"10285","Placer",17348,180,85,7,"2021-01-19",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.16203017176694,"1"
"10286","Placer",17455,184,107,4,"2021-01-20",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.72161445151838,"1"
"10287","Placer",17553,186,98,2,"2021-01-21",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.49269360980188,"1"
"10288","Placer",17636,188,83,2,"2021-01-22",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.11115887360772,"1"
"10289","Placer",17617,188,-19,0,"2021-01-23",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,-0.48327733251261,"1"
"10290","Placer",17839,188,222,0,"2021-01-24",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,5.64671409567365,"1"
"10291","Placer",17936,188,97,0,"2021-01-25",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.46725796072227,"1"
"10292","Placer",18016,188,80,0,"2021-01-26",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.03485192636888,"1"
"10293","Placer",18106,192,90,4,"2021-01-27",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.28920841716499,"1"
"10294","Placer",18246,192,140,0,"2021-01-28",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,3.56099087114555,"1"
"10295","Placer",18367,199,121,7,"2021-01-29",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,3.07771353863294,"1"
"10296","Placer",18430,199,63,0,"2021-01-30",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.6024458920155,"1"
"10297","Placer",18506,199,76,0,"2021-01-31",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.93310933005044,"1"
"10298","Placer",18574,201,68,2,"2021-02-01",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.72962413741355,"1"
"10299","Placer",18615,201,41,0,"2021-02-02",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.04286161226405,"1"
"10300","Placer",18646,205,31,4,"2021-02-03",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.788505121467942,"1"
"10301","Placer",18711,206,65,1,"2021-02-04",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.65331719017472,"1"
"10302","Placer",8,1,8,1,"2020-03-18",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.203485192636888,"1"
"10303","Placer",8,1,0,0,"2020-03-19",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10304","Placer",9,1,1,0,"2020-03-20",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10305","Placer",11,1,2,0,"2020-03-21",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10306","Placer",18,1,7,0,"2020-03-22",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.178049543557277,"1"
"10307","Placer",19,1,1,0,"2020-03-23",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10308","Placer",22,1,3,0,"2020-03-24",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0763069472388331,"1"
"10309","Placer",1519,13,50,1,"2020-07-23",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.27178245398055,"1"
"10310","Placer",1551,13,32,0,"2020-07-24",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.813940770547553,"1"
"10311","Placer",1596,13,45,0,"2020-07-25",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.1446042085825,"1"
"10312","Placer",1628,13,32,0,"2020-07-26",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.813940770547553,"1"
"10313","Placer",1679,15,51,2,"2020-07-27",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.29721810306016,"1"
"10314","Placer",1759,15,80,0,"2020-07-28",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.03485192636888,"1"
"10315","Placer",1798,15,39,0,"2020-07-29",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.99199031410483,"1"
"10316","Placer",1821,15,23,0,"2020-07-30",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.585019928831054,"1"
"10317","Placer",1853,15,32,0,"2020-07-31",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.813940770547553,"1"
"10318","Placer",1891,15,38,0,"2020-08-01",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.966554665025219,"1"
"10319","Placer",1920,16,29,1,"2020-08-02",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.73763382330872,"1"
"10320","Placer",1947,17,27,1,"2020-08-03",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.686762525149498,"1"
"10321","Placer",1964,18,17,1,"2020-08-04",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.432406034353388,"1"
"10322","Placer",1989,19,25,1,"2020-08-05",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.635891226990276,"1"
"10323","Placer",2045,20,56,1,"2020-08-06",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.42439634845822,"1"
"10324","Placer",2078,20,33,0,"2020-08-07",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.839376419627164,"1"
"10325","Placer",2153,20,75,0,"2020-08-08",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.90767368097083,"1"
"10326","Placer",2211,21,58,1,"2020-08-09",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.47526764661744,"1"
"10327","Placer",2298,22,87,1,"2020-08-10",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.21290146992616,"1"
"10328","Placer",2393,24,95,2,"2020-08-11",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.41638666256305,"1"
"10329","Placer",2417,26,24,2,"2020-08-12",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.610455577910665,"1"
"10330","Placer",2460,27,43,1,"2020-08-13",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.09373291042327,"1"
"10331","Placer",2546,27,86,0,"2020-08-14",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,2.18746582084655,"1"
"10332","Placer",2551,28,5,1,"2020-08-15",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.127178245398055,"1"
"10333","Placer",130,8,1,0,"2020-04-17",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10334","Placer",130,8,0,0,"2020-04-18",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10335","Placer",131,8,1,0,"2020-04-19",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10336","Placer",132,8,1,0,"2020-04-20",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10337","Placer",133,8,1,0,"2020-04-21",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10338","Placer",133,8,0,0,"2020-04-22",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10339","Placer",136,8,3,0,"2020-04-23",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0763069472388331,"1"
"10340","Placer",137,8,1,0,"2020-04-24",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10341","Placer",137,8,0,0,"2020-04-25",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10342","Placer",141,8,4,0,"2020-04-26",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.101742596318444,"1"
"10343","Placer",142,8,1,0,"2020-04-27",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10344","Placer",143,8,1,0,"2020-04-28",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10345","Placer",145,8,2,0,"2020-04-29",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10346","Placer",148,8,3,0,"2020-04-30",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0763069472388331,"1"
"10347","Placer",149,8,1,0,"2020-05-01",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10348","Placer",150,8,1,0,"2020-05-02",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10349","Placer",161,8,11,0,"2020-05-03",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.279792139875721,"1"
"10350","Placer",162,8,1,0,"2020-05-04",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10351","Placer",162,8,0,0,"2020-05-05",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10352","Placer",164,8,2,0,"2020-05-06",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10353","Placer",165,8,1,0,"2020-05-07",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10354","Placer",166,8,1,0,"2020-05-08",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10355","Placer",168,8,2,0,"2020-05-09",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10356","Placer",168,8,0,0,"2020-05-10",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10357","Placer",170,8,2,0,"2020-05-11",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10358","Placer",170,8,0,0,"2020-05-12",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10359","Placer",170,9,0,1,"2020-05-13",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10360","Placer",172,9,2,0,"2020-05-14",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10361","Placer",174,9,2,0,"2020-05-15",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10362","Placer",174,9,0,0,"2020-05-16",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10363","Placer",175,9,1,0,"2020-05-17",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10364","Placer",176,9,1,0,"2020-05-18",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10365","Placer",177,9,1,0,"2020-05-19",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.025435649079611,"1"
"10366","Placer",176,9,-1,0,"2020-05-20",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,-0.025435649079611,"1"
"10367","Placer",176,9,0,0,"2020-05-21",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10368","Placer",181,9,5,0,"2020-05-22",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.127178245398055,"1"
"10369","Placer",184,9,3,0,"2020-05-23",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0763069472388331,"1"
"10370","Placer",184,9,0,0,"2020-05-24",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10371","Placer",186,9,2,0,"2020-05-25",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10372","Placer",188,9,2,0,"2020-05-26",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0508712981592221,"1"
"10373","Placer",196,9,8,0,"2020-05-27",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.203485192636888,"1"
"10374","Placer",196,9,0,0,"2020-05-28",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10375","Placer",199,9,3,0,"2020-05-29",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0763069472388331,"1"
"10376","Placer",199,9,0,0,"2020-05-30",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0,"1"
"10377","Placer",215,9,16,0,"2020-05-31",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.406970385273777,"1"
"10378","Placer",218,9,3,0,"2020-06-01",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0763069472388331,"1"
"10379","Placer",226,9,8,0,"2020-06-02",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.203485192636888,"1"
"10380","Placer",243,9,17,0,"2020-06-03",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.432406034353388,"1"
"10381","Placer",256,9,13,0,"2020-06-04",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.330663438034944,"1"
"10382","Placer",265,9,9,0,"2020-06-05",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.228920841716499,"1"
"10383","Placer",270,9,5,0,"2020-06-06",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.127178245398055,"1"
"10384","Placer",273,9,3,0,"2020-06-07",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.0763069472388331,"1"
"10385","Placer",290,9,17,0,"2020-06-08",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.432406034353388,"1"
"10386","Placer",301,9,11,0,"2020-06-09",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.279792139875721,"1"
"10387","Placer",309,9,8,0,"2020-06-10",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.203485192636888,"1"
"10388","Placer",321,9,12,0,"2020-06-11",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.305227788955332,"1"
"10389","Placer",333,9,12,0,"2020-06-12",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.305227788955332,"1"
"10390","Placer",346,9,13,0,"2020-06-13",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.330663438034944,"1"
"10391","Placer",369,9,23,0,"2020-06-14",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.585019928831054,"1"
"10392","Placer",386,9,17,0,"2020-06-15",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.432406034353388,"1"
"10393","Placer",392,9,6,0,"2020-06-16",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.152613894477666,"1"
"10394","Placer",427,9,35,0,"2020-06-17",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.890247717786386,"1"
"10395","Placer",457,9,30,0,"2020-06-18",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.763069472388331,"1"
"10396","Placer",464,9,7,0,"2020-06-19",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.178049543557277,"1"
"10397","Placer",483,9,19,0,"2020-06-20",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.48327733251261,"1"
"10398","Placer",498,9,15,0,"2020-06-21",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.381534736194166,"1"
"10399","Placer",512,9,14,0,"2020-06-22",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.356099087114555,"1"
"10400","Placer",525,10,13,1,"2020-06-23",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.330663438034944,"1"
"10401","Placer",4073,57,37,0,"2020-10-23",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.941119015945608,"1"
"10402","Placer",4093,57,20,0,"2020-10-24",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.508712981592221,"1"
"10403","Placer",4140,57,47,0,"2020-10-25",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.19547550674172,"1"
"10404","Placer",4161,57,21,0,"2020-10-26",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.534148630671832,"1"
"10405","Placer",636,11,45,0,"2020-06-28",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,1.1446042085825,"1"
"10406","Placer",668,11,32,0,"2020-06-29",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.813940770547553,"1"
"10407","Placer",697,11,29,0,"2020-06-30",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.73763382330872,"1"
"10408","Placer",713,11,16,0,"2020-07-01",104.2928314,26170,6.6,97688,"CA",393149,"1","1",76906,247.6,108.5,70,0.195615402811657,0.406970385273777,"1"
